balance,monthly_income,age,savings_goal,last_month_spending,num_transactions,avg_transaction,next_month_spending,spending_category
47641.8732661557,63087.38457358966,35,33449.746898927704,8237.515327863734,16,2711.9709214640848,19762.09846776441,0
93945.5635018612,77331.42175729608,26,21808.40796048594,32312.17519590555,21,3194.5674555131855,13040.06992891311,1
87945.75005503675,21093.954960581697,56,17217.443938184053,28579.560673975477,14,2760.408177997706,11985.006556357857,1
14069.680309557047,31746.679141012766,45,15430.261563020751,31862.45907067469,38,733.9650231368344,6322.457730848788,2
12373.02770475268,20453.772498688526,20,19337.403324362323,15763.542842165973,10,1941.5239731389108,27517.94037744162,2
43881.70301902446,58848.48284927618,37,45660.12995446387,22221.90712838402,12,585.8159501603573,14187.860166910797,0
82949.79977036496,73881.83293699921,23,8493.834919495157,32877.79819032979,15,3152.4748164985704,6832.151245095958,2
98854.851638345,34608.937794577956,44,42299.20743138314,13138.946606729925,16,2289.683556482151,13084.275868482227,2
23537.520199317536,75622.07268777839,19,20700.05337688206,12911.161887602822,13,3912.1263606975904,33066.98834926443,2
63471.76438169216,23616.04341737365,46,28471.972820511117,24286.783365322633,6,1180.3053568969121,34802.121357629134,1
44280.17709679194,76066.16160833085,55,40751.85351418208,23324.72528354495,12,906.3736863037411,21907.318581765594,2
97292.2958033143,41097.36123437807,20,44796.94461603371,14879.186464452649,15,2091.027931722462,19562.473464304014,0
85790.70308221377,26085.249706952993,33,20515.163903269116,15432.647768368797,40,4640.268377770068,39224.879272562364,1
85449.58342400241,49152.30555117954,47,25782.956657379964,14724.580712229792,14,3581.066893560818,12019.763085582446,1
52182.38438154732,35406.59406323048,57,23653.22291675565,32002.92216994707,25,2152.7257614853015,12537.574899911297,2
47333.75521038986,37092.37411771537,19,5596.296507675975,27816.530294686123,24,2634.633631796122,15215.35119627399,1
34606.63647376356,38437.39789557719,34,18317.42999863955,34134.60141935885,12,512.6437547677818,11046.506139838057,0
15073.79469858344,68181.55386995981,58,25663.515517965283,39141.55599099076,40,4924.4218922429545,18277.795937146533,0
87825.01386295479,52349.67660051527,29,23499.21239961979,21595.750369519526,33,3365.395793005103,36879.19794464138,1
83161.09082170698,38678.46194936022,52,37486.81523820557,7334.28584919071,46,1498.4799354707702,26537.1744220001,2
99974.59059575175,56620.0269986551,60,22316.162774949644,6683.23086442124,16,2970.461131654697,19418.129201429227,2
99697.31533665149,62969.040453391615,18,27021.940203680162,15348.27637450667,18,636.4635937380705,37704.37780999252,1
59988.85350423647,36357.44004401202,62,24332.38664595635,37639.060627335784,25,4832.599677157159,6696.248136653781,0
79208.86736624595,44812.946091521095,32,38328.17670024667,23312.456923980622,26,956.4464406284931,12359.666226565148,1
95028.91568941851,27313.165600216853,43,43833.75795441331,14512.52806280452,25,3275.3485584705495,24806.101178561563,2
86468.26516096703,30868.96097208082,54,28935.008555338136,18970.837807885684,48,1302.726866440759,26544.34181176127,2
32261.32915688779,60867.07123789897,38,40524.448738783605,25950.82875916348,34,3616.0507749778253,6384.51272969146,1
50548.972177908414,30886.300861737618,48,18355.40069089328,27853.238034824477,43,3906.424699477377,19106.356526749627,0
21624.347363634548,51509.80302002361,42,29361.632457077092,10387.182842401675,24,3399.75667166602,27720.388769080546,1
95864.59245328502,62542.775703345964,40,20535.347915148763,39196.10867908116,28,3111.0473552504436,29432.469124119056,0
64555.717100579204,26412.61538568463,41,23639.041650732364,24067.027944397607,27,4473.098560364857,27334.896588069427,0
30577.852495311647,54038.73317773421,55,37958.62391657008,9749.091122729777,11,485.2708838498144,16219.71285263236,1
70453.06159652711,35393.767022081825,45,44674.811704972075,36277.23386711468,13,1721.4823523229563,8273.204325926832,1
65631.54164121063,77775.61251425478,38,10467.292598949443,7612.345087780008,5,1316.6086501911452,19948.93562467669,0
42234.644622955646,49012.73880319548,60,33558.76654193213,36770.74016121295,30,4941.2684141205655,9506.405307881942,0
20220.183297966614,68359.55298650949,35,31196.47134100093,39879.797970114385,42,2008.00992036768,38166.828048223346,0
70441.58760335197,53013.5925293757,53,10328.676762916934,29515.112970477636,42,3689.8022262779537,21630.98031079199,0
56827.6930813414,22604.75197128915,52,14535.244869804908,31965.65273758964,48,3455.1533030169226,16104.071102490365,2
79508.65525620754,57989.08253564134,62,18995.11226297061,16805.599276362023,26,1139.1980636391509,31820.642489161502,1
56814.715100079404,77084.20053239942,26,12511.898186787566,37955.18984568768,48,1271.0886330366015,22428.200740379234,0
86696.3350286686,56096.709208779874,55,15967.826713595381,23539.98881379287,14,1478.2943614098672,15851.190840435753,1
59671.6154897037,69151.33156560741,47,17042.035948776836,30633.59563091442,10,2114.523663470958,33418.87098367806,0
60484.41743818476,73052.38780090447,61,20105.322486757683,37343.770056894784,21,1248.1928216875813,35350.32528503927,1
88898.82423925106,33684.78631693595,51,38722.57037605216,39131.29915914279,42,196.29226545955424,28555.285820103694,1
46313.45795911573,32722.6903944936,49,30736.04917327703,34162.152480883604,28,4409.025978355258,6643.754784268355,0
22061.370560557665,56658.8593310595,20,49381.100237813065,15605.61274437105,14,4831.488173766332,24821.300805828625,0
12590.440868200507,44661.70818840228,20,23663.112213536195,38829.16307932288,12,1773.694896454683,31715.321919904858,1
77962.35301062571,70391.67817200322,45,38923.928322661624,26984.183593525013,25,1758.683709184817,9777.605422925375,1
65827.85962181182,74001.38740388067,61,44216.07896194402,37572.4866723186,10,134.74988259441784,13003.476298461117,1
73367.17912893012,41205.282758163085,32,35554.03218671189,28663.675903502313,25,3433.2283728188327,35887.32867738478,2
29166.774535801967,34212.23353846892,58,23533.91331878732,15753.363664670216,43,4144.655489168281,5704.260264857591,0
22273.43280280928,66831.5309146317,40,38911.75838355888,17950.85834499856,28,818.3806717640155,31345.44982390916,2
11309.019910109373,36488.36213288817,57,14165.02119977082,24266.512198602915,37,882.3651118990387,21582.0652380048,2
41552.88029259373,69356.8591108207,28,19739.84743310596,32650.51945459587,22,3971.407924860045,20637.02555938624,0
63092.591816916974,45424.29521892577,49,29600.836479467995,16129.389296911722,32,3119.824666935309,5248.378637321051,0
45301.96405897591,60052.99395748823,53,30893.422427876674,25290.590814696723,36,319.81673237581333,33678.93808382725,2
49372.74298213561,25732.11883008009,50,5996.366396268326,17096.874775174052,16,3150.48025326518,17593.871522279827,0
91374.28250443736,57431.559480594384,41,47530.13849402039,33551.92916222875,46,1613.6968419344537,23926.797095519003,1
41342.99203209703,47106.06072423374,56,36348.22720478255,21335.483281878267,31,1906.7532618071452,28705.52402174808,1
56259.054024382975,55196.50779052845,51,27306.6687604351,7685.2989398509835,14,3871.6839496547127,29592.03517532705,2
80528.77114670287,30080.852464691805,45,46990.72554837388,10811.838251853773,46,4073.5824440957917,38459.30205891253,2
45688.85040891432,64212.42469665092,54,24759.30043628728,7138.66336668713,36,2061.74747151517,23596.898363281318,0
65987.80302050861,71767.82465259371,24,49119.600662166726,22475.603110501383,46,4741.049386431138,18990.184284104966,0
87612.73378720706,33004.38800544654,21,28052.81407595683,8721.80540718795,30,2091.667317965154,38379.62692720978,2
95456.85612918778,25742.873331209703,54,10142.859649909075,8994.898925837124,29,3881.9965726275386,27473.85822589324,2
23236.613283613413,21418.315162780185,18,39416.043760667475,37936.689101343196,15,2470.998596364869,15435.262469679446,1
93392.88626453449,58518.29002659596,18,35550.39762850282,35542.92752616194,27,4497.908399958212,9426.24858912499,1
54290.46637715844,56425.64216532685,64,39784.40245875141,20823.030888397807,38,4548.030093885875,34489.40755128134,0
33241.994946906256,52801.8447628442,37,47814.89129265565,39503.1862297572,44,528.3423585683108,17676.356097795306,1
51322.21806144352,33916.82576695853,36,39942.01861929581,5006.528485973209,27,4688.817323420106,28116.44024775509,0
98202.93177569294,43454.35975433088,46,32510.14709974911,26489.280969568783,33,4145.120723450036,21478.574677806435,0
54335.62845935826,55668.580111170384,27,43578.90060623784,26574.986208015453,35,3977.422500132068,11962.542292826342,0
39587.644925875735,49806.01153155016,35,35296.08977095392,21010.506955446086,11,1084.4655644590598,26059.031301716277,1
67006.07688850531,79267.13121289323,45,23365.35755716654,18893.179052700252,44,4045.084122897858,7123.907413273881,2
31613.105690037377,28186.385153403986,52,44852.8893908798,20938.409741821266,37,4265.65039995668,19466.986095491728,2
16827.699529779755,61708.67324285563,60,14985.52073529678,19523.615262788815,25,1516.8366388253396,24131.522888228486,1
21599.17497195843,44259.12608625753,64,37158.85737089259,30567.23671188048,6,4766.074383975386,20261.644094150266,2
21524.125506199518,45691.976895536885,48,44670.355472334064,9737.440224064943,22,344.3147173559048,31203.52613378468,0
23671.242416106492,63055.86593949058,44,37909.24338664833,11917.372720689556,37,834.5553409109843,33977.373409085936,2
22494.44553844691,61546.169079462175,28,36377.393857423565,11318.137993734825,41,2734.1475764524203,31993.507591161233,1
67678.72703228932,79475.3596221313,55,38868.723233232624,14186.470479244259,38,2921.3831084993176,6358.453173413074,2
26369.207595923035,27703.657367247513,22,25927.486173528996,23384.044657355415,24,3261.2354081744265,11794.506965609027,0
41110.05549914769,26246.57896304998,25,44337.68069706617,8892.306156837656,39,183.14873364578563,23781.2628242321,0
90710.95689154106,63460.32902772447,51,14154.641381124104,35385.925336427645,22,4805.797195648438,37718.77141553305,1
52656.54762365851,54703.215020384545,29,10732.388720015268,15407.653595796532,28,318.48165439730553,34223.48712682409,1
70080.19646689245,36449.63999358835,55,17847.89510533302,10688.829561404775,12,801.0035683446716,34488.70779231306,1
25508.788408146684,24765.162139339198,18,28920.982854874692,28646.745835938516,34,168.6711358776792,15612.286781588622,0
27306.01169278037,25139.494975785834,48,27975.280793420214,6333.020520976175,48,2877.606323141064,20030.676397754592,2
13678.175463983098,73651.4524798471,21,41926.9440954464,26698.899770595748,14,4668.107731212764,21474.708156057808,2
25204.15567649481,31512.039483124572,62,23205.589538180782,29436.945073677492,27,3363.1411137942746,10508.005417246864,1
35073.130512876276,39402.293726931246,22,26795.49918311789,12522.078598535172,15,4131.021595554093,6087.384558555971,2
25930.943584907214,33599.384133619285,47,5601.545746672804,6468.7425705272,6,165.0778969470424,38141.601481118094,2
17983.228038135006,41299.77834991624,41,23438.26563993226,17727.587562180735,30,2755.8749625506575,13424.940498222735,1
20857.228399054075,24165.4305647656,20,34149.840482765394,8450.798058467777,40,2351.858589777057,13398.211630327096,1
51470.08912294532,51143.58745449622,28,5697.874878196648,9076.724738566798,37,2544.942926681886,7918.266881906584,0
28570.034656521326,24056.753815532895,62,17639.68843338097,13899.14310057026,17,453.84460814242095,37497.771318032246,0
42784.28749432679,68021.39046934168,21,14358.036168022547,15341.377361936575,44,3453.7332692396067,25290.79902289202,0
55307.55437693712,34022.724914625986,43,6889.344300931471,23548.96193574972,29,2565.780032807309,28346.289999387387,0
72135.53457664288,52400.714876270635,44,26566.704046154187,28743.71599260546,8,3849.2293643201933,36905.191054206836,2
13538.092585698905,72804.74525368749,63,13177.548195267042,25746.982930456466,46,2477.924106902405,17096.705911527635,2
81946.93590181383,59052.64214283165,60,38438.669283412106,10192.611805133089,23,831.9700175095172,26752.755889832944,0
66511.0350541817,51977.46719308012,44,43156.75476935068,11023.011135841925,22,3276.459074981328,6357.9809155110615,0
17358.31287539847,39460.02518692253,59,29551.33322011165,35756.923742752006,41,944.6931743153145,11537.038488089525,1
88622.07616960995,39980.11478349188,23,49176.83041345137,24542.331027243978,34,4374.733360438593,34093.60317814798,2
92878.51604786319,60169.21731189141,32,25271.53571617679,35447.82415141912,23,3104.2695714392835,31836.89247184175,2
15497.016386937737,79648.36167327006,47,28101.569460121198,18004.127896195605,27,870.2990294290759,17272.49420100014,0
34918.98833324834,59710.351390962715,59,49514.79892809875,26504.000260096334,20,4815.456481657913,18188.371972097437,2
82558.11518137551,53467.0050422015,54,15419.679618427197,23328.219561911377,5,2639.9907703430713,23674.405174375283,1
77343.37213452926,63839.030614354764,54,47414.56728546073,16169.32214371619,16,457.2024141711095,5008.43516397971,1
26606.89174207396,47912.336737023084,59,6927.689980360096,21447.03802117584,28,3171.4812316338293,13443.551761330975,2
28841.439100303927,23608.54055604711,54,25087.410061843766,22587.180688942623,38,1340.67464436277,12288.113301287505,0
43342.48925122438,53737.80895267459,52,8150.15804598796,12026.98411648375,12,4038.097914198782,13766.90313624172,2
53607.06866719192,77457.51707032282,40,37815.56343111394,16025.363033185606,22,4107.328160474334,33206.704488670446,1
65642.92943772663,30518.17654145958,23,32378.402114600798,32699.341267744145,9,4896.842043687843,14788.584979125511,0
43202.22756127952,61400.29344923994,21,36798.54185604183,37052.58838089445,30,2559.160702020068,11703.246271755186,2
51628.12445198331,32056.02131954339,35,21851.617998560763,17592.79327408548,34,2329.288710665912,22649.221127756104,0
77272.38443203809,52149.66106838488,26,21626.687031412115,15744.029877315636,17,3792.030466687755,35297.57627304562,0
13301.488260153812,25800.586978803178,46,7039.367553240258,11831.900760015887,23,749.1062160754401,13447.239634312496,1
32719.324990961868,47022.25617549111,30,20747.522278833792,28747.190902770344,33,2779.8860175863088,7748.768497747955,0
74201.46272960972,65369.79973371476,64,46817.97810179267,16308.489558321804,7,2776.61324064117,17474.165754738264,2
90568.61539184794,40854.29145433892,34,22065.194173120202,39571.233868471594,30,538.4183017708974,31167.81385977422,0
56050.96979040995,59894.70346923308,62,42411.54677998865,16398.968072238364,44,2148.1220189838764,24274.16906431781,0
57890.21367387841,67726.99764738375,49,42904.647713747036,18794.761637391985,16,4281.095512979289,33587.767935102165,2
19645.481020579842,75630.66916876717,39,21795.85203706552,26116.69686742122,6,4295.1527477738355,38585.72516632319,1
50267.11301411092,34078.524911327215,21,33439.4906178285,33058.950261695674,15,586.2645581064369,32743.186686306595,1
57935.553980952085,43958.95494855849,22,9291.722102287638,21433.15328709718,48,544.5323254643712,26133.10775953137,2
31822.34532712567,29144.960799825047,54,9665.536133042442,19792.961182613544,32,1387.207837309483,22266.955581833317,2
34231.89078544429,79549.01012950251,58,7189.594864777099,39847.32417581829,22,4386.353706514568,6402.418022189333,1
43955.57467941604,75620.05807545772,30,31145.679201879928,5367.2774398980555,17,731.6226668601448,39451.26925849145,0
11806.407799995373,52397.42781683357,51,24173.193993174365,36327.28510979361,41,3627.9843328744864,18421.83929012649,2
38987.124902486044,70521.99766258529,62,29661.456049890803,10219.928907890811,26,595.7115361042058,10327.987487090339,0
29030.320629689017,51257.47863632253,39,28448.293572877454,32507.38466731197,16,3153.3754833643443,28334.809938875987,2
39474.76169601232,57415.14128016558,40,20759.134599082863,26627.60459462043,6,1844.7297656838095,14950.090118341077,1
20778.59186373261,25347.465926961,20,35486.30366705628,16964.65499243322,41,3965.6784185327483,25502.239482586665,0
90147.45526659055,65316.22522980848,59,39132.58464123758,35585.62344323564,11,1245.0831992442816,25536.876774560693,0
63423.32081986438,27662.80901811409,51,5658.2716494954075,5451.752979334719,30,3232.088964010803,20600.54373160042,2
71119.20872300406,69564.0578151517,49,14325.903489599525,12934.172822622328,30,1254.8444194218362,34264.15154407649,0
81025.41147466045,66921.68526022315,62,37095.61406375015,24841.24786873376,28,3596.9353872495535,14273.847154440506,2
54859.79790361515,62524.68186457859,38,22397.90776852254,17303.97910173943,16,4381.022369347669,20702.140706620696,1
17822.825927868133,22169.622831485725,63,34811.77761237237,26363.212336141467,20,721.3288157211242,23819.224500684002,0
58339.5887636693,38187.701356719714,61,20613.31968805513,5843.856769303339,27,4346.318874117967,28226.865226855487,2
62815.70062187912,35786.75419465057,38,22583.98185483367,9076.062566859939,44,3008.51874663006,32439.014767695633,0
77089.5526765897,41608.18444829114,61,12140.54931603582,9448.368407645374,13,722.8414052484175,18818.25490073896,2
48849.35916067115,25258.564805830312,28,16620.395884977203,11624.92760706033,36,2194.9550912625887,27611.64304338086,2
21482.227251600736,76217.46938186378,56,32243.529087841427,21076.600428018995,19,888.2154380769797,10271.383357398168,2
35539.83152188521,53228.13444274258,21,24492.340009182488,31324.50448402499,41,3531.704655446191,37642.683518986756,1
42677.40667587716,38331.45863948141,18,39843.62073250678,36693.85932751154,17,3818.4538586479534,18407.058224735123,0
68132.55171984411,43818.891024457,45,43366.322972225425,34238.03855994861,9,618.4029493367149,30533.249769175345,1
61370.04742020207,46832.15243029014,41,29374.088819754194,11891.075512148924,15,2580.0852782037573,5711.937865876218,2
42048.70533080616,56035.660001637036,52,39122.028142522664,20440.269328072132,14,4091.6627745269943,12181.550001668245,2
98786.37239136818,50940.76566178986,30,18810.70309375565,11979.405921548725,17,4687.198903599883,22047.88905132523,1
64519.733742119846,75163.51839286505,64,23673.704693003518,14256.513583351678,45,2616.2375470346733,35738.836370632125,1
31350.411256239502,49817.80897434981,51,37074.99542975739,22624.144352916017,19,4756.368195695894,23453.9302482737,0
19160.422535836336,79529.48088939875,28,22379.53967676638,7383.8158653232895,46,2724.875955234546,37545.46688028576,2
23757.32252658988,71085.49746470575,53,31482.722082154498,12636.101535764563,11,2031.533423539549,21932.891380397872,1
32136.195554605732,32510.63086144015,34,13341.775058713018,37738.235645749104,44,4256.195329909187,22165.71838575825,2
24461.323593360008,75835.71287863498,52,31989.709173672407,21314.070243047114,32,2515.615281244636,9191.137597518617,2
26791.032164617518,26981.983873128564,35,43768.116825210214,20588.528409225528,36,2412.322301766163,33092.96854532769,0
35658.56518244624,69046.9825094715,57,44088.78379205415,5509.850416294761,39,2502.5311981081586,13643.789436347188,0
25603.623576527934,42837.39760859481,39,37595.498284829286,13658.991147042103,19,4249.246509161752,36486.43712803103,0
90708.88821637827,72678.45922670417,41,38558.90205842567,35320.23525937635,40,4176.513554271455,36878.84771156387,1
17221.037109547797,72083.40140644702,36,30106.735031781533,10761.994989053406,25,2077.247962957035,38015.85391559524,2
57206.02506132292,68355.52400705728,54,31310.064057462114,19529.372883715238,10,1733.1693133655726,23208.06711860815,1
46935.714429069536,67401.82617842368,56,11014.27616347331,5501.581705345044,5,2510.4473177917334,28698.28246742755,1
98414.07552177458,38280.74834588244,38,24973.66347895855,21741.741858469453,8,2906.5852977118343,32248.055802158222,0
20083.50119512471,24855.156983075132,25,25284.932774886372,5735.738735417601,15,1267.852332077185,9585.511652766296,2
45807.00391411675,44178.81072590969,45,48132.40260504831,33686.334357303,48,3990.379915106394,26033.501824912404,2
97252.3389947832,30411.47089919052,22,24398.908818048025,33869.88186204863,30,2483.765552088872,6200.426545615908,0
87895.64133045822,61697.0653341477,34,29720.419020624093,32570.976590582944,41,1736.823187257802,22414.812918605407,2
83536.48638543519,40765.983592267134,54,28996.31296755961,14917.742411189138,27,623.422865523554,10419.493856707959,0
33211.25443404459,78536.61205159489,53,33654.27726699472,34303.30263776363,33,1270.341285977674,11402.302408672964,1
25379.882865105923,58458.32464071992,36,38670.477409935316,24004.934641184427,25,4751.47774160432,17776.664834241055,1
70177.88979319879,69348.83381806166,44,15126.884427689245,18083.283810345085,49,1594.9884654156804,20135.300835077607,0
93643.83902148272,27951.480364510906,51,28792.598859429607,26886.548589648155,49,927.410517898473,26811.034858626554,1
60108.66037125368,71720.86893635735,28,42166.29682922137,5431.93661211309,31,2357.296679109467,7604.994645348048,1
61445.14205229098,75365.43143080367,62,25840.162122688016,10003.630716026326,43,1604.7299424652185,22629.211643310562,0
35198.11842942558,49223.71512913615,64,17530.589586810784,30980.273835959197,44,272.28032632885134,11391.879558858538,1
79254.36398727432,56375.176265058646,29,34461.90839103346,13545.656305065355,17,1683.4115646691446,25089.131126110966,2
26833.937370177104,65888.58805417972,38,42069.53281096053,25930.31910650624,27,2766.132257303396,27309.161429141423,1
39131.13127638193,30490.317635624753,28,7841.313181732609,18478.59109880604,20,2803.390622897838,24484.823979349883,0
48289.27947547751,50153.96458780655,56,39955.57175332522,34918.202257974146,34,1847.1387137667546,30840.342866740768,2
55684.93408160095,43919.781666338786,45,41974.1569832797,38334.535709882526,8,2291.783505637743,16746.323548431545,2
31816.87591735722,28782.439529734947,22,25768.531741487306,35924.76549295666,44,4831.037799350355,31778.730707159582,1
20335.314226528317,42052.06533749189,34,49248.75455683103,14471.699814275882,20,1949.007538428527,20146.84785978678,2
64955.803819746936,24090.338563129615,37,40401.87533182891,11795.700416612879,35,1365.3113849739166,21946.457441290888,0
35976.74979162302,21548.71441696922,58,39814.815420304956,21605.221276725726,46,1292.9885159271246,27683.5744541375,2
62311.439928035106,28109.977349289366,63,38652.735848543234,5256.69527926631,29,2343.0466022502574,5642.543439972838,1
23892.64437467821,77786.90669535042,29,11777.36464482233,5903.328750211361,48,3821.648728713026,27889.79774970869,1
53302.60916693357,52971.772153701015,23,14775.389890385486,24365.172386805003,16,1109.3421025235186,26650.480217524037,2
57933.048929642726,77949.32966919319,34,25879.555915899127,23215.729145785008,30,3575.5510229897636,15844.649086364798,0
14664.118314018422,45949.87269980792,36,16880.195748175964,39810.3696162341,41,203.63413441213982,8002.799971482132,0
40294.385037452856,38708.967985115574,43,23685.84375503182,12064.464237731534,37,2152.7715921213353,8182.7407469564405,1
22097.32092450768,50368.51177041465,61,44980.884946531434,14033.637520616396,32,3901.7388194936557,37312.831144483,1
15703.747342549097,46370.701317974606,61,42094.71013456712,8973.922481420035,13,1759.791483294714,29124.7762429043,0
99096.42091509508,26339.881055704634,49,33351.7945315992,37114.00533788106,16,2862.3117970824574,9448.591481975913,2
39011.84604772506,58449.57888141237,23,43615.41774129966,32223.393556045776,9,1104.3982408469628,17485.310925811722,2
82888.70012691713,32962.290950575974,53,40269.757505776215,33781.86890098966,32,3735.777416518244,25736.904786555875,2
32917.65892873875,57175.277293869774,55,24304.32193284007,36596.7325787578,39,356.16760601692215,34245.009678172704,2
71335.24500015363,59012.065543889206,28,14047.931842247532,23371.49953540434,9,4277.458959889952,6528.132504955299,0
78420.50739007178,29121.491187718886,50,28139.046800420263,20791.76170077533,38,1071.1622934661739,13282.15960145031,1
63607.48665470599,23680.977626640088,41,38130.299713784756,16563.701578296575,38,4384.55035537082,36141.2146603383,1
52441.85696951425,66845.69516410638,40,24638.881942831686,25622.51150217494,17,1827.393282372535,5320.794256433577,2
47065.68227325417,47588.025426159205,32,35004.73594027538,20899.74388764379,43,3641.1495149249845,12048.968597786059,0
41398.143988869575,23489.827730328547,44,9244.734183096964,20804.79553119513,46,1664.2039591523235,38565.846159053806,0
93657.62298230432,79691.97903018602,28,38660.21313671315,37792.47523058986,49,4538.967189049773,26469.064628275988,2
84755.74670089562,23466.833659781998,34,41572.11289518779,39441.10299976956,18,720.5219150400344,14158.497832312725,2
96852.42195998614,61702.11373151319,31,36807.70351012435,32876.95362653532,15,974.7469674357336,7344.688303854666,2
21186.750113699025,79020.73551580482,44,48526.86143868645,31486.53315864249,46,2515.847613278131,5986.696915652776,1
75778.07276832798,34350.80625295554,35,42199.34258572882,28819.53566226855,42,501.49835128691603,13566.077787292454,2
94450.6411138934,28534.962121231772,45,45639.217754444224,10812.619831672979,8,1060.3029050386335,35852.00368561187,1
26310.975954909416,27283.096365345733,64,47010.69875559416,7068.703730647909,37,4724.455272838871,19556.977900412832,0
15984.664063009976,38196.50885405573,64,41060.65963432138,29175.421028964207,11,4884.7993396246475,30211.667920809756,0
76700.85843610532,26062.7486606388,21,35341.64789029246,30507.51777898016,45,1943.6707137190676,37139.97623829852,1
61702.58018619207,61529.68050164791,24,5257.336161235518,6644.054688434893,12,4624.101502968285,19281.41615609858,1
85764.58990824448,23737.50788780376,62,25962.15889504061,37481.811258009686,41,2769.6409107998156,11694.707986308898,1
22579.513896366054,50565.32768898738,52,30702.303438006245,8189.922380563714,14,1421.7380827814586,23099.127579992182,1
81574.05806739011,79801.81123117861,26,18681.362260159985,15006.518681992084,47,3541.753733294933,36782.929047094905,2
28146.458804297006,68838.21617036112,25,19314.700110656242,28533.643447954655,19,3328.6188522168004,33153.10449481952,0
24729.034857913408,56913.16629386065,62,48252.17370695743,10945.540804156672,42,4946.714063632793,7304.044517710383,2
24783.921813789362,38375.2172471967,34,45126.98893412357,6939.556095478555,19,1398.7317083054882,29240.048002715364,1
83311.72482082438,57433.75017749831,34,43213.05524757669,16590.127120745245,9,3393.0915630425034,25016.41328606338,2
69867.749862658,51622.4878346991,50,23270.531076774976,31809.00511993127,33,354.91639964428975,36761.211172124895,2
57075.88822922074,45565.00303342229,49,5616.4347684011545,19478.753764484114,23,656.8655896139251,9286.849589760404,0
42294.74357111522,27842.62260441197,25,8610.001090507134,27854.052266777875,14,119.20003726035698,23691.263962162982,2
88948.04867317974,73196.25291442801,36,19048.836569792165,25286.668402984782,16,4997.3573371923985,35781.19427291623,0
45320.05966803718,46987.07892927935,55,5708.431084805465,5777.646870895314,8,4031.141116022641,19350.832535961003,1
83493.94955244193,31677.350709245904,20,5771.740186183915,39598.899546599736,35,3954.94277219435,21869.822120650348,2
49522.14177131966,42065.56105263738,22,46247.1485739085,6449.983108678572,22,2597.6577689120804,7466.1237183435405,1
43924.99864824168,44847.78515173562,30,36777.132595357434,38873.09581769697,20,1570.3287062366558,14735.027415711878,0
51641.180710264576,69652.27373401246,64,18903.01955306687,24245.246242753936,44,841.194993867112,16357.732720913156,1
37124.00867477279,64016.86283368412,63,10969.005992042892,38710.565947277326,40,1494.906220347672,38079.285706071045,1
77284.8442158626,66158.29361848038,48,28023.60730527847,9016.37597948424,29,1942.2589874527816,14893.357618940567,0
55244.835108323125,20661.875865718834,33,5240.577238446401,22164.298171492963,27,3805.919475203441,21130.40573443782,1
30899.142563213558,44969.23989078569,49,47228.61847361648,10932.643215312051,16,2744.3427656254466,28495.654824749792,1
90961.71159471116,48880.64909811942,39,23666.680372502626,6784.120695785485,38,479.66977012186516,10676.41803427571,1
44550.20992358903,21151.5366093834,46,23105.072985679973,26613.519027180904,40,188.34214389866997,22025.483549965607,2
58919.75750025897,35588.792524702054,39,22576.7123411802,12272.4197336592,41,601.4276797169094,30848.866381656768,1
91582.48998680922,65617.38938732809,60,8119.774867449414,25569.395640064107,7,2111.443697117159,35339.93245594731,0
66181.41963225929,28226.582343739945,20,33724.5007906322,8932.756868214497,13,4672.645293540189,26919.074613184934,2
20520.823663752766,52118.6078871555,27,37985.1628832759,16619.526500144595,22,3223.2721579251856,28416.873036093177,2
94584.89112521276,32912.11232103425,59,35425.642891473064,32357.13953186365,47,4028.946909390024,9419.921540459913,0
66493.72477642761,20727.246478633595,38,11229.597199822743,20296.80326447657,39,2385.235513072288,38102.177403622154,1
40141.50531913775,34472.08745597249,33,31047.807561601665,26971.08952140677,38,1872.1638076557097,9640.092711956882,2
22534.486539704852,78552.42529460322,29,30626.80178775142,27661.02792609411,45,631.1618263114514,32113.55280136294,2
81462.26703432664,68092.22671297938,19,44078.48545736219,34531.42653955528,18,4392.071808712404,14268.57126224116,2
65806.54803356621,77574.598659262,58,22060.744626904114,16372.297804232445,8,3937.484142236724,37675.7600295438,1
58011.49827786894,49271.242635581744,41,21716.86746467454,29055.344690388116,33,923.7786782288531,30198.583877931786,2
90450.33247458619,26584.17192065021,52,32833.717642318356,38656.5532466158,45,2610.0767629936763,31383.479954242914,0
80973.74901020777,52877.56933842158,47,33488.26940747809,30558.51670252538,49,2488.1365588140998,12667.071057095916,1
23650.73917594761,47262.64007359765,47,26117.835229660566,22145.466685121057,19,3162.9486081639902,20506.399182230627,0
38054.98610159934,70661.42496437696,64,24937.67130486895,27075.110557217522,32,4736.31578055718,26623.461810625024,0
32364.022583301918,25884.954847054676,52,27236.64517870472,30888.901421708786,46,2940.88006463615,31949.07663723103,2
76955.16633154092,49294.46822130669,36,43747.03847764903,26429.651799285533,20,2747.0646072152313,8638.578156933636,2
13017.919126220144,29002.919881639056,25,25752.51055642595,5583.65347214437,16,346.5823713798533,38682.786075908494,2
61290.071638418485,39480.5556134036,43,47296.930638642014,11817.072419052904,9,408.2466324883173,36157.72346940946,0
78621.28171666215,64241.42464326798,57,27680.169361834673,33366.38760254131,38,1017.9992775012655,14462.200667345453,1
